序号,股票代码,股票简称,最新价,涨跌幅,换手率,流入资金,流出资金,净额,成交额
3943,601618,中国中冶,2.98,-0.33%,0.14%,1861.67万,5331.97万,-3470.30万,7386.36万
3944,601598,中国外运,6.08,-0.33%,0.11%,1726.39万,1651.43万,74.95万,3463.57万
3945,601333,广深铁路,3.04,-0.33%,0.20%,1317.03万,2021.65万,-704.62万,3353.04万
3946,601002,晋亿实业,5.97,-0.33%,1.14%,3158.43万,3300.66万,-142.24万,6492.82万
3947,600874,创业环保,6.08,-0.33%,0.14%,352.15万,661.18万,-309.04万,1060.50万
3948,600736,苏州高新,6.09,-0.33%,0.26%,655.20万,1146.07万,-490.87万,1827.54万
3949,600163,中闽能源,6.06,-0.33%,0.51%,2470.52万,3191.89万,-721.38万,5868.38万
3950,300730,科创信息,15.07,-0.33%,1.65%,2146.89万,2622.93万,-476.03万,4797.85万
3951,301115,联检科技,20.41,-0.34%,0.33%,529.01万,471.21万,57.80万,1040.88万
3952,301180,万祥科技,20.78,-0.34%,1.51%,2122.11万,2823.79万,-701.68万,5104.59万
3953,300996,普联软件,17.54,-0.34%,1.97%,3863.53万,4053.18万,-189.65万,8141.93万
3954,600807,济高发展,2.93,-0.34%,0.63%,642.68万,741.09万,-98.40万,1455.98万
3955,688100,威胜信息,38.07,-0.34%,0.14%,882.07万,1707.77万,-825.70万,2655.63万
3956,603393,新天然气,32.6,-0.34%,0.43%,2736.46万,2951.97万,-215.51万,5872.81万
3957,603063,禾望电气,37.9,-0.34%,5.69%,4.60亿,5.03亿,-4307.96万,9.78亿
3958,605369,拱东医疗,17.76,-0.34%,0.13%,243.40万,259.37万,-15.96万,502.95万
3959,600990,四创电子,23.67,-0.34%,0.36%,1328.49万,979.14万,349.36万,2328.70万
3960,600981,苏豪汇鸿,2.94,-0.34%,0.25%,594.26万,967.19万,-372.94万,1642.31万
3961,600712,南宁百货,5.91,-0.34%,0.31%,507.77万,453.21万,54.56万,971.86万
3962,600458,时代新材,11.72,-0.34%,0.25%,984.15万,1427.36万,-443.21万,2519.91万
3963,600073,光明肉业,5.93,-0.34%,0.30%,764.72万,885.03万,-120.31万,1696.50万
3964,2422,科伦药业,35.58,-0.34%,0.66%,1.37亿,1.65亿,-2823.99万,3.04亿
3965,560,我爱我家,2.96,-0.34%,1.17%,2817.90万,4662.83万,-1844.93万,7803.44万
3966,301515,港通医疗,22.55,-0.35%,0.72%,541.07万,466.41万,74.66万,1064.81万
3967,301314,科瑞思,48.51,-0.35%,1.54%,682.99万,646.83万,36.16万,1360.90万
3968,3006,百亚股份,16.93,-0.35%,0.22%,639.70万,912.76万,-273.07万,1596.64万
3969,300867,圣元环保,19.77,-0.35%,0.76%,1530.22万,1252.18万,278.04万,2855.60万
3970,603109,神驰机电,23.02,-0.35%,0.47%,1274.11万,935.09万,339.02万,2249.68万
3971,603868,飞科电器,31.7,-0.35%,0.05%,225.10万,459.35万,-234.25万,687.31万
3972,601137,博威合金,20.17,-0.35%,0.31%,2690.55万,2952.95万,-262.40万,5718.15万
3973,600975,新五丰,5.76,-0.35%,0.40%,1399.57万,1450.37万,-50.80万,2886.44万
3974,600668,尖峰集团,11.24,-0.35%,0.69%,1146.34万,1799.89万,-653.55万,3211.74万
3975,600383,金地集团,2.82,-0.35%,0.37%,1637.92万,2848.16万,-1210.23万,4775.13万
3976,600029,南方航空,5.74,-0.35%,0.30%,8890.11万,1.24亿,-3486.09万,2.34亿
3977,300618,寒锐钴业,45.72,-0.35%,2.88%,1.82亿,1.67亿,1484.17万,3.54亿
3978,300573,兴齐眼药,67.83,-0.35%,0.58%,3763.84万,3636.97万,126.87万,7487.67万
3979,2644,佛慈制药,8.62,-0.35%,0.35%,597.61万,925.23万,-327.62万,1527.59万
3980,1979,招商蛇口,8.51,-0.35%,0.20%,6467.33万,7236.96万,-769.63万,1.45亿
3981,603210,泰鸿万立,16.75,-0.36%,0.29%,421.02万,684.89万,-263.87万,1131.55万
3982,688334,西高院,22.18,-0.36%,0.80%,1110.77万,1588.13万,-477.36万,2773.78万
3983,301190,善水科技,22.09,-0.36%,0.32%,676.83万,413.96万,262.87万,1128.81万
3984,688636,智明达,44.29,-0.36%,0.73%,2983.83万,2421.15万,562.67万,5452.44万
3985,797,中国武夷,2.79,-0.36%,0.34%,485.06万,966.57万,-481.51万,1476.98万
3986,759,中百集团,5.48,-0.36%,0.66%,936.67万,1412.48万,-475.80万,2355.67万
3987,300959,线上线下,82.2,-0.36%,1.67%,3654.26万,3372.51万,281.74万,7168.27万
3988,300947,德必集团,16.65,-0.36%,0.50%,552.06万,692.42万,-140.36万,1262.65万
3989,603809,豪能股份,11.19,-0.36%,0.80%,3697.86万,4480.44万,-782.58万,8280.98万
3990,603045,福达合金,33.02,-0.36%,1.03%,2534.00万,1983.97万,550.03万,4630.71万
3991,600965,福成股份,5.54,-0.36%,0.25%,461.56万,683.91万,-222.35万,1145.81万
3992,600779,水井坊,32.87,-0.36%,0.12%,771.72万,1088.03万,-316.31万,1889.67万
3993,600023,浙能电力,5.52,-0.36%,0.10%,3649.01万,3462.61万,186.40万,7356.73万
3994,300691,联合光电,16.44,-0.36%,0.60%,1024.97万,1111.88万,-86.91万,2162.53万
3995,300203,聚光科技,13.68,-0.36%,0.62%,1990.78万,1775.69万,215.09万,3818.22万
3996,2434,万里扬,8.25,-0.36%,0.41%,2127.36万,2215.24万,-87.89万,4396.60万
3997,2218,拓日新能,5.57,-0.36%,1.63%,5733.66万,6671.56万,-937.89万,1.26亿
3998,661,长春高新,86.46,-0.36%,0.30%,4697.41万,5390.97万,-693.56万,1.04亿
3999,300555,ST路通,13.53,-0.37%,0.29%,292.76万,454.48万,-161.71万,786.60万
4000,688539,高华科技,37.75,-0.37%,0.95%,1553.16万,1969.92万,-416.76万,3734.62万
4001,600406,国电南瑞,26.76,-0.37%,0.38%,3.56亿,4.46亿,-9033.87万,8.13亿
4002,300589,江龙船艇,15.99,-0.37%,1.59%,2952.41万,2759.95万,192.46万,5894.76万
4003,301632,广东建科,20.96,-0.38%,0.87%,562.05万,745.66万,-183.62万,1328.46万
4004,300957,贝泰妮,36.65,-0.38%,0.44%,2714.74万,3981.44万,-1266.70万,6794.02万
4005,2150,正泰电源,31.62,-0.38%,1.54%,8572.26万,8547.61万,24.65万,1.79亿
4006,688726,拉普拉斯,64.8,-0.38%,6.79%,5.16亿,4.05亿,1.11亿,9.37亿
4007,1391,国货航,5.31,-0.38%,0.24%,654.40万,1205.21万,-550.82万,1934.98万
4008,601528,瑞丰银行,5.26,-0.38%,0.25%,877.92万,1374.81万,-496.89万,2290.86万
4009,300053,航宇微,18.12,-0.38%,1.83%,1.01亿,1.07亿,-522.41万,2.15亿
4010,300933,中辰股份,7.92,-0.38%,0.79%,1343.89万,1962.97万,-619.08万,3390.34万
4011,600622,光大嘉宝,2.6,-0.38%,0.28%,382.74万,706.01万,-323.27万,1130.96万
4012,603658,安图生物,34.29,-0.38%,0.08%,560.14万,1065.26万,-505.12万,1639.45万
4013,603214,爱婴室,15.62,-0.38%,0.50%,383.03万,614.98万,-231.94万,1073.52万
4014,601330,绿色动力,7.96,-0.38%,0.47%,1826.08万,1827.68万,-1.60万,3763.66万
4015,601231,环旭电子,36.48,-0.38%,0.39%,1.38亿,1.94亿,-5582.18万,3.39亿
4016,600970,中材国际,10.53,-0.38%,0.24%,3021.24万,3589.04万,-567.81万,6689.40万
4017,600675,中华企业,2.65,-0.38%,0.13%,703.36万,1322.93万,-619.57万,2039.11万
4018,600509,天富能源,7.91,-0.38%,0.64%,3390.48万,3432.15万,-41.66万,6992.39万
4019,895,双汇发展,28.66,-0.38%,0.09%,3991.44万,4765.56万,-774.12万,9140.43万
4020,721,西安饮食,7.96,-0.38%,1.02%,1821.51万,2257.24万,-435.73万,4153.16万
4021,513,丽珠集团,34.33,-0.38%,0.26%,1953.08万,3011.63万,-1058.55万,4995.94万
4022,600262,北方股份,25.73,-0.39%,0.93%,2227.95万,1687.93万,540.01万,4076.74万
4023,600658,电子城,5.06,-0.39%,1.67%,4339.47万,5013.91万,-674.43万,9441.92万
4024,603207,小方制药,27.89,-0.39%,0.72%,452.21万,626.58万,-174.37万,1090.24万
4025,301578,辰奕智能,33.48,-0.39%,0.66%,276.67万,226.78万,49.89万,507.80万
4026,688210,统联精密,48.15,-0.39%,0.56%,2027.62万,2237.30万,-209.68万,4332.76万
4027,300824,北鼎股份,10.32,-0.39%,0.30%,454.33万,509.33万,-55.01万,1012.95万
4028,603002,宏昌电子,12.83,-0.39%,4.45%,2.90亿,3.55亿,-6506.16万,6.52亿
4029,600332,白云山,22.91,-0.39%,0.19%,2291.09万,3770.81万,-1479.72万,6241.26万
4030,300482,万孚生物,17.71,-0.39%,0.30%,811.83万,1499.13万,-687.30万,2314.15万
4031,2893,京能热力,10.31,-0.39%,1.32%,1024.84万,1683.73万,-658.89万,2781.18万
4032,2430,杭氧股份,28.0,-0.39%,0.47%,4997.78万,7633.70万,-2635.92万,1.28亿
4033,2267,陕天然气,7.61,-0.39%,0.10%,322.98万,490.84万,-167.85万,825.86万
4034,988,华工科技,111.86,-0.39%,3.65%,19.39亿,18.16亿,1.23亿,40.14亿
4035,301388,欣灵电气,32.07,-0.40%,3.28%,1366.53万,1447.85万,-81.32万,2866.71万
4036,301007,德迈仕,35.07,-0.40%,0.56%,1675.03万,1208.39万,466.65万,3010.10万
4037,688670,金迪克,17.59,-0.40%,0.30%,292.12万,338.87万,-46.74万,641.16万
4038,2286,保龄宝,10.0,-0.40%,0.33%,419.75万,785.17万,-365.42万,1212.12万
4039,300893,松原安全,22.64,-0.40%,0.35%,973.40万,970.89万,2.51万,1977.55万
4040,603578,三星新材,12.42,-0.40%,0.36%,272.60万,364.47万,-91.87万,803.53万
4041,601996,丰林集团,2.52,-0.40%,0.62%,957.61万,798.76万,158.84万,1808.90万
4042,600838,上海九百,9.94,-0.40%,0.29%,436.29万,694.31万,-258.02万,1173.43万
4043,300600,国瑞科技,12.58,-0.40%,0.40%,484.50万,944.00万,-459.49万,1473.74万
4044,300477,ST合纵,2.49,-0.40%,2.35%,2622.29万,2948.05万,-325.76万,5668.49万
4045,300206,理邦仪器,14.82,-0.40%,0.54%,1294.86万,1353.83万,-58.97万,2718.22万
4046,2441,众业达,10.03,-0.40%,0.61%,977.32万,1413.14万,-435.82万,2435.98万
4047,2270,华明装备,27.61,-0.40%,0.49%,5717.08万,6274.08万,-557.00万,1.22亿
4048,921,海信家电,22.46,-0.40%,0.21%,1876.62万,2206.21万,-329.58万,4290.53万
4049,2913,奥士康,50.71,-0.41%,0.91%,7763.05万,5610.98万,2152.07万,1.38亿
4050,2217,合力泰,2.4,-0.41%,1.26%,9382.81万,1.24亿,-3052.58万,2.20亿
4051,300893,松原安全,22.64,-0.40%,0.35%,973.40万,970.89万,2.51万,1977.55万
4052,603578,三星新材,12.42,-0.40%,0.36%,272.60万,364.47万,-91.87万,803.53万
4053,601996,丰林集团,2.52,-0.40%,0.62%,957.61万,798.76万,158.84万,1808.90万
4054,600838,上海九百,9.94,-0.40%,0.29%,436.29万,694.31万,-258.02万,1173.43万
4055,300600,国瑞科技,12.58,-0.40%,0.40%,484.50万,944.00万,-459.49万,1473.74万
4056,300477,ST合纵,2.49,-0.40%,2.35%,2622.29万,2948.05万,-325.76万,5668.49万
4057,300206,理邦仪器,14.82,-0.40%,0.54%,1294.86万,1353.83万,-58.97万,2718.22万
4058,2441,众业达,10.03,-0.40%,0.61%,977.32万,1413.14万,-435.82万,2435.98万
4059,2270,华明装备,27.61,-0.40%,0.49%,5717.08万,6274.08万,-557.00万,1.22亿
4060,921,海信家电,22.46,-0.40%,0.21%,1876.62万,2206.21万,-329.58万,4290.53万
4061,2913,奥士康,50.71,-0.41%,0.91%,7763.05万,5610.98万,2152.07万,1.38亿
4062,2217,合力泰,2.4,-0.41%,1.26%,9382.81万,1.24亿,-3052.58万,2.20亿
4063,688075,安旭生物,38.85,-0.41%,0.07%,152.63万,175.01万,-22.38万,330.47万
4064,300909,汇创达,40.84,-0.41%,0.61%,1431.54万,1519.49万,-87.95万,3053.59万
4065,603037,凯众股份,14.67,-0.41%,1.35%,2447.09万,2749.40万,-302.31万,5415.49万
4066,601698,中国卫通,33.83,-0.41%,0.35%,2.25亿,2.65亿,-4032.54万,4.98亿
4067,600967,内蒙一机,14.7,-0.41%,0.20%,1940.59万,3031.09万,-1090.51万,5032.25万
4068,600846,同济科技,12.1,-0.41%,0.05%,136.47万,215.42万,-78.95万,379.36万
4069,600072,中船科技,12.01,-0.41%,0.40%,1922.05万,2796.45万,-874.40万,5180.39万
4070,300363,博腾股份,22.09,-0.41%,0.89%,4936.80万,4629.59万,307.21万,9733.29万
4071,300266,兴源环境,2.43,-0.41%,0.23%,278.22万,573.95万,-295.73万,880.67万
4072,600608,*ST沪科,2.35,-0.42%,0.59%,184.75万,254.62万,-69.87万,444.23万
4073,688793,倍轻松,21.27,-0.42%,0.59%,430.19万,613.09万,-182.89万,1084.19万
4074,601077,渝农商行,7.19,-0.42%,0.10%,3254.76万,2991.07万,263.69万,6302.26万
4075,601886,江河集团,9.47,-0.42%,0.12%,689.37万,556.39万,132.97万,1255.42万
4076,601020,华钰矿业,28.72,-0.42%,1.05%,1.09亿,1.30亿,-2112.36万,2.45亿
4077,601000,唐山港,4.78,-0.42%,0.16%,2260.49万,2326.75万,-66.26万,4627.53万
4078,600876,凯盛新能,9.52,-0.42%,0.74%,1551.43万,1084.72万,466.71万,2799.82万
4079,2250,联化科技,16.49,-0.42%,0.41%,2922.75万,3003.24万,-80.50万,6002.53万
4080,2223,鱼跃医疗,32.92,-0.42%,0.19%,2413.89万,3322.53万,-908.64万,5763.74万
4081,877,天山股份,4.76,-0.42%,0.04%,538.55万,969.75万,-431.20万,1523.60万
4082,810,创维数字,11.87,-0.42%,0.28%,1849.41万,1723.88万,125.52万,3668.82万
4083,88,盐田港,4.58,-0.43%,0.12%,632.60万,1012.08万,-379.48万,1661.62万
4084,301629,矽电股份,281.01,-0.43%,3.53%,9522.06万,9088.69万,433.37万,1.92亿
4085,301073,君亭酒店,27.74,-0.43%,1.15%,2697.58万,2839.10万,-141.51万,5643.68万
4086,601825,沪农商行,9.26,-0.43%,0.06%,2926.07万,2246.95万,679.12万,5190.17万
4087,600094,大名城,4.59,-0.43%,0.46%,1669.78万,2707.57万,-1037.79万,4488.05万
4088,600062,华润双鹤,18.59,-0.43%,0.54%,4693.72万,5618.43万,-924.70万,1.04亿
4089,300237,ST美晨,2.34,-0.43%,0.61%,454.54万,1547.87万,-1093.33万,2052.60万
4090,2917,金奥博,13.96,-0.43%,0.63%,1181.10万,1042.57万,138.53万,2295.21万
4091,2896,中大力德,73.64,-0.43%,0.99%,6187.19万,7951.08万,-1763.89万,1.43亿
4092,2829,星网宇达,23.1,-0.43%,1.16%,1653.29万,2195.22万,-541.93万,3903.48万
4093,2327,富安娜,7.02,-0.43%,0.28%,276.14万,686.50万,-410.37万,963.41万
4094,2307,北新路桥,4.58,-0.43%,0.66%,1780.50万,1899.92万,-119.42万,3821.59万
4095,516,国际医学,4.67,-0.43%,0.50%,1856.94万,3072.11万,-1215.17万,5133.82万
4096,603036,如通股份,18.11,-0.44%,0.34%,715.70万,526.90万,188.80万,1258.52万
4097,601869,长飞光纤,357.02,-0.44%,1.36%,9.04亿,10.32亿,-1.28亿,19.56亿
4098,601139,深圳燃气,6.82,-0.44%,0.26%,1937.38万,3114.90万,-1177.52万,5119.58万
4099,600800,渤海化学,4.51,-0.44%,1.34%,2878.60万,3413.18万,-534.58万,6693.89万
4100,600749,西藏旅游,18.04,-0.44%,2.90%,5613.86万,6097.97万,-484.11万,1.19亿
4101,601086,国芳集团,8.84,-0.45%,0.17%,361.71万,620.53万,-258.82万,1022.26万
4102,600729,重庆百货,22.19,-0.45%,0.31%,522.45万,754.69万,-232.24万,1310.40万
4103,600196,复星医药,26.68,-0.45%,0.28%,7306.38万,8213.58万,-907.21万,1.58亿
4104,600081,东风科技,11.07,-0.45%,0.12%,299.84万,369.35万,-69.50万,742.44万
4105,300746,汉嘉数智,13.34,-0.45%,0.34%,549.39万,431.28万,118.12万,1004.71万
4106,603087,甘李药业,65.66,-0.45%,0.45%,7242.49万,8909.94万,-1667.44万,1.65亿
4107,2901,大博医疗,43.94,-0.45%,0.16%,997.51万,1054.07万,-56.55万,2079.73万
4108,2389,航天彩虹,22.16,-0.45%,0.70%,6802.31万,8190.82万,-1388.51万,1.52亿
4109,603307,扬州金泉,39.36,-0.46%,0.08%,86.84万,131.33万,-44.49万,219.74万
4110,688545,兴福电子,51.84,-0.46%,0.97%,3565.22万,4785.29万,-1220.07万,9126.11万
4111,603170,宝立食品,13.11,-0.46%,0.17%,463.47万,423.15万,40.32万,899.34万
4112,688568,中科星图,59.94,-0.46%,0.64%,1.48亿,1.53亿,-512.54万,3.10亿
4113,688141,杰华特,67.24,-0.46%,0.98%,1.48亿,1.40亿,838.03万,2.97亿
4114,601117,中国化学,8.64,-0.46%,0.47%,1.03亿,1.44亿,-4090.25万,2.49亿
4115,600968,海油发展,4.29,-0.46%,0.16%,3030.07万,4005.26万,-975.18万,7070.75万
4116,600771,广誉远,17.24,-0.46%,0.23%,743.04万,1178.13万,-435.09万,1982.35万
4117,600517,国网英大,6.45,-0.46%,0.14%,2590.44万,2317.17万,273.27万,5233.24万
4118,600215,派斯林,6.55,-0.46%,0.41%,638.90万,569.63万,69.27万,1229.05万
4119,600118,中国卫星,85.88,-0.46%,1.55%,7.83亿,7.36亿,4669.90万,15.63亿
4120,300463,迈克生物,10.77,-0.46%,0.29%,544.61万,962.05万,-417.44万,1515.82万
4121,983,山西焦煤,6.44,-0.46%,0.23%,2644.59万,4873.79万,-2229.20万,8364.31万
4122,501,武商集团,8.53,-0.47%,0.21%,357.20万,1024.60万,-667.40万,1383.93万
4123,1373,翔腾新材,34.23,-0.47%,1.18%,562.13万,735.29万,-173.17万,1336.74万
4124,2287,奇正藏药,23.34,-0.47%,0.13%,543.59万,1153.09万,-609.50万,1719.33万
4125,688612,威迈斯,31.48,-0.47%,0.66%,2423.85万,2689.65万,-265.80万,5297.65万
4126,301498,乖宝宠物,53.17,-0.47%,1.77%,8605.36万,7701.10万,904.25万,1.69亿
4127,688373,盟科药业,6.33,-0.47%,0.68%,1093.60万,1408.02万,-314.42万,2568.06万
4128,2836,新宏泽,12.65,-0.47%,0.27%,441.51万,329.71万,111.80万,783.88万
4129,688607,康众医疗,62.01,-0.47%,0.89%,2681.32万,2052.49万,628.83万,4904.15万
4130,300927,江天化学,29.96,-0.47%,0.94%,1733.44万,2122.98万,-389.54万,3942.90万
4131,300790,宇瞳光学,29.48,-0.47%,1.79%,7816.68万,9065.39万,-1248.71万,1.73亿
4132,601601,中国太保,37.81,-0.47%,0.10%,1.07亿,1.46亿,-3912.80万,2.57亿
4133,2339,积成电子,10.48,-0.47%,1.56%,3153.36万,4512.97万,-1359.60万,7743.89万
4134,692,惠天热电,4.21,-0.47%,0.70%,567.93万,965.05万,-397.13万,1579.36万
4135,568,泸州老窖,102.61,-0.47%,0.13%,8089.69万,1.12亿,-3123.14万,1.97亿
4136,603276,恒兴新材,16.62,-0.48%,0.64%,391.54万,366.38万,25.15万,811.60万
4137,603153,上海建科,16.45,-0.48%,0.13%,478.26万,347.91万,130.35万,858.38万
4138,688319,欧林生物,28.8,-0.48%,0.59%,3584.70万,3035.43万,549.27万,6856.14万
4139,603477,巨星农牧,18.78,-0.48%,1.86%,8434.63万,8474.67万,-40.04万,1.78亿
4140,601998,中信银行,8.38,-0.48%,0.02%,3523.65万,3517.65万,6.00万,7104.64万
4141,601949,中国出版,6.26,-0.48%,0.10%,404.41万,784.32万,-379.91万,1192.49万
4142,601222,林洋能源,6.16,-0.48%,0.23%,1137.45万,1681.80万,-544.35万,2912.48万
4143,300329,海伦钢琴,14.59,-0.48%,0.79%,1708.45万,1142.17万,566.28万,2877.60万
4144,605286,同力天启,43.93,-0.48%,0.58%,2202.61万,1840.32万,362.29万,4311.19万
4145,301367,瑞迈特,69.3,-0.49%,0.28%,433.94万,901.17万,-467.23万,1362.84万
4146,688211,中科微至,32.69,-0.49%,0.06%,129.75万,103.19万,26.56万,261.23万
4147,688293,奥浦迈,53.19,-0.49%,0.29%,794.32万,963.01万,-168.69万,1776.41万
4148,300070,碧水源,4.05,-0.49%,0.36%,2384.60万,2546.82万,-162.22万,5067.51万
4149,300699,光威复材,34.83,-0.49%,0.86%,1.13亿,1.28亿,-1520.71万,2.46亿
4150,605006,山东玻纤,10.09,-0.49%,3.11%,8473.78万,9982.85万,-1509.08万,1.91亿
4151,300699,光威复材,34.83,-0.49%,0.86%,1.13亿,1.28亿,-1520.71万,2.46亿
4152,605006,山东玻纤,10.09,-0.49%,3.11%,8473.78万,9982.85万,-1509.08万,1.91亿
4153,600956,新天绿能,8.11,-0.49%,0.13%,961.80万,1424.62万,-462.82万,2402.07万
4154,300885,海昌新材,24.14,-0.49%,1.25%,2138.70万,2689.69万,-550.99万,5019.94万
4155,600959,江苏有线,4.08,-0.49%,0.67%,6743.90万,6923.34万,-179.44万,1.38亿
4156,605009,豪悦护理,28.18,-0.49%,0.09%,151.97万,352.90万,-200.93万,521.77万
4157,600736,苏州高新,6.08,-0.49%,0.21%,418.30万,1060.71万,-642.41万,1505.03万
4158,300601,康泰生物,14.21,-0.49%,0.33%,1922.20万,2228.93万,-306.72万,4245.09万
4159,300516,久之洋,60.73,-0.49%,0.88%,4703.07万,4773.69万,-70.62万,9606.21万
4160,300423,昇辉科技,8.05,-0.49%,1.10%,1233.33万,1662.15万,-428.83万,2929.23万
4161,300416,苏试试验,18.25,-0.49%,0.84%,3452.40万,4091.22万,-638.82万,7775.94万
4162,300374,中铁装配,14.1,-0.49%,0.45%,657.80万,898.62万,-240.81万,1567.85万
4163,2746,仙坛股份,6.15,-0.49%,0.36%,645.99万,864.47万,-218.48万,1552.30万
4164,2706,良信股份,10.06,-0.49%,0.95%,4204.47万,4325.35万,-120.88万,8697.82万
4165,2385,大北农,4.03,-0.49%,0.61%,3625.99万,4920.36万,-1294.37万,8599.30万
4166,2111,威海广泰,10.07,-0.49%,0.28%,582.13万,773.77万,-191.64万,1379.79万
4167,2,万科A,3.95,-0.50%,0.26%,4262.24万,5666.44万,-1404.20万,1.00亿
4168,603409,汇通控股,41.8,-0.50%,2.16%,1530.74万,1571.36万,-40.62万,3262.18万
4169,301272,英华特,40.18,-0.50%,0.44%,237.04万,298.87万,-61.83万,558.46万
4170,504,*ST生物,10.01,-0.50%,0.12%,86.54万,286.45万,-199.91万,388.31万
4171,605056,咸亨国际,27.95,-0.50%,0.64%,3379.34万,3791.33万,-411.99万,7249.43万
4172,600539,狮头股份,15.88,-0.50%,3.90%,6878.63万,6873.27万,5.36万,1.41亿
4173,300932,三友联众,13.87,-0.50%,1.83%,2549.67万,3013.38万,-463.71万,5802.82万
4174,688505,复旦张江,8.04,-0.50%,0.16%,326.39万,529.05万,-202.66万,887.55万
4175,603551,奥普科技,11.9,-0.50%,0.13%,314.66万,262.75万,51.91万,592.66万
4176,600638,新黄浦,5.95,-0.50%,0.27%,366.58万,702.91万,-336.33万,1101.65万
4177,600862,中航高科,21.85,-0.50%,0.28%,3434.22万,4789.45万,-1355.23万,8526.04万
4178,600824,益民集团,3.96,-0.50%,0.17%,267.23万,413.17万,-145.94万,692.28万
4179,600792,云煤能源,3.99,-0.50%,0.45%,872.24万,1079.06万,-206.82万,1975.94万
4180,600749,西藏旅游,18.03,-0.50%,2.58%,4962.06万,5126.89万,-164.82万,1.06亿
4181,600681,百川能源,3.97,-0.50%,0.38%,811.15万,1177.70万,-366.55万,2015.90万
4182,600249,两面针,5.99,-0.50%,1.51%,2291.05万,2568.27万,-277.22万,4958.55万
4183,300138,晨光生物,11.97,-0.50%,0.35%,645.84万,992.29万,-346.45万,1662.20万
4184,2646,天佑德酒,7.97,-0.50%,0.21%,293.27万,510.75万,-217.48万,818.38万
4185,2476,宝莫股份,5.94,-0.50%,0.46%,702.22万,970.40万,-268.18万,1677.73万
4186,2109,兴化股份,3.99,-0.50%,1.00%,2327.68万,2603.12万,-275.44万,5090.91万
4187,650,仁和药业,5.88,-0.51%,0.38%,1236.40万,1623.93万,-387.53万,2936.96万
4188,688231,隆达股份,33.27,-0.51%,0.29%,1216.90万,1160.09万,56.81万,2417.53万
4189,300981,中红医疗,13.67,-0.51%,0.81%,2036.11万,2254.55万,-218.44万,4356.44万
4190,300899,*ST凯鑫,38.81,-0.51%,0.36%,194.74万,359.06万,-164.32万,570.14万
4191,300791,仙乐健康,21.47,-0.51%,0.57%,845.92万,1542.97万,-697.05万,3168.43万
4192,603610,麒盛科技,15.47,-0.51%,0.92%,2201.45万,2593.11万,-391.66万,4960.72万
4193,2029,七匹狼,9.75,-0.51%,0.52%,1632.16万,1573.89万,58.26万,3388.92万
4194,603389,*ST亚振,48.5,-0.51%,0.20%,847.28万,1647.91万,-800.62万,2627.38万
4195,603306,华懋科技,102.0,-0.51%,1.05%,1.48亿,1.88亿,-4008.27万,3.52亿
4196,600327,大东方,3.87,-0.51%,0.29%,405.96万,536.04万,-130.08万,1013.28万
4197,600233,圆通速递,21.39,-0.51%,0.31%,1.12亿,1.14亿,-136.46万,2.30亿
4198,2061,浙江交科,3.9,-0.51%,0.17%,946.92万,750.68万,196.25万,1754.09万
4199,2022,科华生物,5.81,-0.51%,0.44%,469.36万,795.14万,-325.77万,1313.81万
4200,66,中国长城,15.57,-0.51%,0.93%,2.04亿,2.53亿,-4897.03万,4.66亿
4201,1337,四川黄金,47.93,-0.52%,0.65%,7059.91万,5741.33万,1318.58万,1.31亿
4202,605011,杭州热电,19.18,-0.52%,0.18%,420.71万,919.01万,-498.30万,1377.13万
4203,688298,东方生物,22.84,-0.52%,0.14%,229.01万,399.26万,-170.25万,639.35万
4204,300296,利亚德,7.65,-0.52%,1.77%,1.32亿,1.62亿,-2970.18万,3.06亿
4205,688517,金冠电气,21.16,-0.52%,1.39%,1661.82万,2262.37万,-600.55万,3990.81万
4206,300882,万胜智能,22.79,-0.52%,0.47%,1224.09万,1556.14万,-332.04万,2835.33万
4207,688143,长盈通,61.43,-0.52%,1.78%,6928.37万,5972.40万,955.97万,1.33亿
4208,300062,中能电气,7.65,-0.52%,1.51%,2149.25万,3072.56万,-923.31万,5289.37万
4209,603085,天成自控,11.47,-0.52%,0.55%,1326.06万,1127.49万,198.57万,2536.75万
4210,600419,天润乳业,9.65,-0.52%,0.40%,560.36万,642.99万,-82.64万,1222.17万
4211,600020,中原高速,3.82,-0.52%,0.21%,456.65万,1267.22万,-810.57万,1764.44万
4212,300328,宜安科技,17.1,-0.52%,1.80%,8951.86万,1.17亿,-2784.77万,2.10亿
4213,300015,爱尔眼科,9.57,-0.52%,0.23%,5829.56万,1.13亿,-5440.21万,1.76亿
4214,2198,嘉应制药,7.62,-0.52%,0.63%,1292.72万,1098.71万,194.01万,2448.59万
4215,564,供销大集,1.87,-0.53%,0.36%,3470.59万,6557.59万,-3087.01万,1.01亿
4216,603075,热威股份,22.64,-0.53%,1.25%,603.94万,564.55万,39.39万,1174.84万
4217,603070,万控智造,15.06,-0.53%,0.18%,465.28万,559.15万,-93.87万,1059.80万
4218,300804,广康生化,47.33,-0.53%,2.50%,1566.67万,1646.91万,-80.24万,3249.54万
4219,600803,新奥股份,20.66,-0.53%,0.05%,1370.64万,1598.94万,-228.30万,3217.09万
4220,688016,心脉医疗,100.56,-0.53%,0.34%,1756.28万,2420.21万,-663.94万,4240.74万
4221,605005,合兴股份,20.72,-0.53%,0.39%,1116.06万,2082.70万,-966.64万,3231.07万
